session_id,partner_key,dispatch_date,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_cost,delivery_rating
20747,PRTN-470,24-10-2024,two day,east,hot,250.1,6.33,no,delivered,1269.49,4
20752,PRTN-200,18-06-2024,express,east,cold,175.9,13.17,yes,delayed,969.01,3
20753,PRTN-393,12-02-2024,same day,east,clear,270.1,43.2,no,delivered,1580.1,4
20754,PRTN-307,12-08-2024,same day,central,foggy,156.1,4.25,no,delivered,893.25,4
20759,PRTN-418,05-06-2024,same day,east,foggy,274.5,30.84,yes,delayed,1565.02,3
20769,PRTN-050,29-01-2024,express,east,cold,164.7,40.36,no,delivered,994.58,3
20771,PRTN-082,09-07-2024,two day,east,hot,140.6,34.2,no,delivered,805.6,5
20777,PRTN-159,23-10-2024,standard,west,rainy,276.9,11.14,no,delivered,1417.92,4
20779,PRTN-316,29-04-2024,same day,west,clear,134.2,1.24,no,delivered,774.72,5
20780,PRTN-111,07-06-2024,express,east,hot,54.9,22.75,yes,delayed,392.75,2
20786,PRTN-399,12-08-2024,express,east,foggy,233.4,3.58,yes,delayed,1227.74,3
20790,PRTN-255,02-07-2024,standard,west,cold,254.8,16.35,no,delivered,1323.05,5
20791,PRTN-160,03-05-2024,standard,north,stormy,128.2,31.5,no,delivered,735.5,4
20792,PRTN-332,09-04-2024,two day,central,foggy,71.4,5.68,no,delivered,374.04,4
20798,PRTN-147,29-05-2024,standard,west,cold,220.0,6.86,no,delivered,1120.58,3
20809,PRTN-188,13-06-2024,standard,west,hot,38.1,33.92,no,delivered,292.26,5
20813,PRTN-049,31-07-2024,express,south,cold,138.6,31.24,no,delivered,836.72,5
20815,PRTN-042,24-05-2024,same day,central,stormy,293.7,36.84,yes,delayed,1632.7206,2
20828,PRTN-132,26-04-2024,express,west,clear,59.4,34.05,no,delivered,449.15,4
20833,PRTN-371,26-11-2024,same day,east,foggy,245.7,0.92,no,delivered,1331.26,4
20839,PRTN-264,04-03-2024,two day,south,rainy,135.6,43.86,no,delivered,809.58,3
20841,PRTN-041,06-12-2024,express,east,clear,264.6,42.04,yes,delayed,1499.12,3
20857,PRTN-145,24-05-2024,two day,south,foggy,29.8,28.32,no,delivered,233.96,4
20867,PRTN-099,12-07-2024,two day,west,hot,150.9,37.88,no,delivered,868.14,4
20868,PRTN-198,15-08-2024,two day,east,cold,62.0,9.3,no,delivered,337.9,5
20871,PRTN-247,03-05-2024,two day,central,rainy,92.8,0.67,no,delivered,465.86,4
20874,PRTN-082,22-06-2024,standard,west,cold,172.0,30.03,no,delivered,950.09,4
20877,PRTN-218,07-09-2024,same day,east,hot,180.9,11.4,no,delivered,1038.7,4
20878,PRTN-463,01-04-2024,express,west,stormy,95.7,48.68,yes,delayed,674.54,3
20887,PRTN-248,27-07-2024,two day,south,cold,76.9,10.09,no,delivered,414.77,4
20889,PRTN-020,05-09-2024,same day,central,cold,143.1,36.13,no,delivered,923.89,5
20890,PRTN-243,04-07-2024,same day,central,clear,56.1,23.86,no,delivered,452.08,4
20891,PRTN-418,02-06-2024,standard,east,clear,293.6,46.9,no,delivered,1608.7,4
20899,PRTN-161,04-11-2024,express,south,stormy,286.3,44.84,yes,delayed,1616.02,2
20900,PRTN-199,13-10-2024,express,east,stormy,91.1,7.49,yes,delayed,527.97,2
20903,PRTN-412,27-10-2024,same day,east,hot,143.8,45.18,no,delivered,954.54,5
20911,PRTN-369,05-08-2024,two day,south,foggy,186.8,30.81,no,delivered,1026.43,4
20916,PRTN-341,19-08-2024,express,west,clear,90.8,46.58,no,delivered,643.74,4
20917,PRTN-474,11-05-2024,same day,south,rainy,204.9,25.29,yes,delayed,1200.37,3
20922,PRTN-286,23-04-2024,standard,central,foggy,3.6,49.05,no,delivered,153.15,3
20927,PRTN-060,28-02-2024,same day,north,cold,69.9,27.61,no,delivered,532.33,5
20932,PRTN-449,25-07-2024,standard,central,foggy,190.0,27.18,no,delivered,1031.54,4
20937,PRTN-263,07-01-2024,express,north,cold,122.2,5.4,yes,delayed,677.2,2
20938,PRTN-312,21-09-2024,standard,west,rainy,138.5,21.97,no,delivered,758.41,3
20945,PRTN-075,24-08-2024,express,west,cold,103.7,30.75,yes,delayed,660.75,2
20951,PRTN-134,18-08-2024,same day,west,stormy,292.8,22.73,yes,delayed,1632.19,2
20955,PRTN-160,23-05-2024,same day,central,hot,265.7,33.64,yes,delayed,1529.42,3
20958,PRTN-129,18-12-2024,same day,south,hot,199.7,37.06,no,delivered,1209.68,4
20962,PRTN-250,20-08-2024,standard,east,clear,114.3,29.31,no,delivered,659.43,4
20968,PRTN-178,20-03-2024,same day,central,stormy,254.4,29.26,yes,delayed,1459.78,2
20973,PRTN-239,22-01-2024,express,central,foggy,77.1,6.43,yes,delayed,454.79,3
20976,PRTN-396,22-09-2024,same day,central,hot,131.6,42.91,no,delivered,886.73,4
20978,PRTN-367,29-01-2024,standard,north,cold,248.1,43.82,no,delivered,1371.96,4
20980,PRTN-129,30-12-2024,two day,south,hot,187.9,4.97,no,delivered,954.41,4
20985,PRTN-059,18-10-2024,standard,north,foggy,199.3,39.32,no,delivered,1114.46,4
20991,PRTN-479,23-05-2024,express,central,hot,268.3,15.48,yes,delayed,1437.94,3
20997,PRTN-255,12-06-2024,same day,south,rainy,75.1,32.11,no,delivered,571.83,3
21004,PRTN-256,14-04-2024,express,central,foggy,159.2,45.6,yes,delayed,982.8,2
21017,PRTN-207,07-09-2024,same day,north,clear,290.4,36.01,no,delivered,1632.7206,5
21019,PRTN-365,01-12-2024,standard,central,stormy,202.4,25.48,no,delivered,1088.44,4
21021,PRTN-119,21-03-2024,same day,west,cold,235.8,30.97,no,delivered,1371.91,5
21029,PRTN-253,28-02-2024,two day,west,clear,31.3,22.22,no,delivered,223.16,5
21036,PRTN-294,11-01-2024,standard,north,cold,228.5,21.15,no,delivered,1205.95,4
21043,PRTN-361,21-06-2024,standard,central,stormy,213.1,18.5,no,delivered,1121.0,4
21052,PRTN-115,26-12-2024,two day,north,hot,260.0,19.7,no,delivered,1359.1,3
21053,PRTN-315,15-03-2024,same day,west,hot,171.0,9.29,no,delivered,982.87,4
21068,PRTN-233,28-02-2024,standard,west,stormy,3.6,32.15,no,delivered,108.45,5
21072,PRTN-107,15-08-2024,standard,west,rainy,217.0,12.05,no,delivered,1121.15,4
21075,PRTN-198,20-08-2024,express,south,rainy,66.8,43.62,yes,delayed,514.86,3
21086,PRTN-454,08-09-2024,standard,west,foggy,120.6,25.37,no,delivered,679.11,5
21095,PRTN-436,20-05-2024,same day,south,stormy,33.3,4.86,no,delivered,281.08,5
21097,PRTN-304,20-10-2024,same day,central,hot,262.7,33.8,yes,delayed,1514.9,2
21101,PRTN-411,18-05-2024,express,west,clear,99.0,15.85,no,delivered,592.55,5
21108,PRTN-093,17-06-2024,same day,central,stormy,152.6,47.02,no,delivered,1004.06,5
21109,PRTN-042,28-05-2024,two day,west,hot,97.1,3.5,no,delivered,496.0,4
21111,PRTN-249,01-08-2024,same day,south,foggy,241.7,4.6,yes,delayed,1322.3,3
21113,PRTN-444,13-06-2024,express,south,stormy,209.6,32.49,yes,failed,1195.47,1
21115,PRTN-331,13-06-2024,express,west,foggy,86.5,8.35,yes,delayed,507.55,2
21117,PRTN-310,16-02-2024,standard,west,stormy,208.3,21.33,no,delivered,1105.49,3
21119,PRTN-309,03-11-2024,express,east,clear,110.9,32.34,no,delivered,701.52,4
21131,PRTN-266,13-08-2024,standard,north,clear,24.5,23.66,no,delivered,193.48,4
21141,PRTN-423,11-10-2024,standard,north,cold,276.6,7.31,no,delivered,1404.93,4
21143,PRTN-370,09-12-2024,standard,west,clear,185.4,8.0,no,delivered,951.0,4
21147,PRTN-160,25-05-2024,same day,east,clear,13.0,9.52,no,delivered,193.56,5
21149,PRTN-318,29-02-2024,express,central,stormy,82.7,35.17,yes,failed,569.01,1
21155,PRTN-128,15-12-2024,standard,north,hot,12.2,49.52,no,delivered,210.28,4
21156,PRTN-280,31-05-2024,two day,east,cold,56.6,21.4,no,delivered,347.2,4
21166,PRTN-286,27-03-2024,standard,south,clear,245.8,0.67,no,delivered,1229.69,5
21180,PRTN-265,17-07-2024,two day,north,rainy,238.3,26.52,no,delivered,1271.06,5
21182,PRTN-303,02-08-2024,express,south,foggy,184.3,9.12,yes,delayed,998.86,3
21183,PRTN-479,28-05-2024,same day,east,stormy,117.3,46.68,yes,failed,826.54,2
21186,PRTN-326,04-07-2024,express,south,foggy,295.9,28.72,yes,delayed,1615.66,3
21188,PRTN-125,30-06-2024,standard,south,clear,105.9,36.19,no,delivered,638.07,5
21195,PRTN-068,14-04-2024,express,north,clear,295.9,19.98,yes,delayed,1589.44,2
21210,PRTN-330,26-07-2024,two day,central,rainy,292.7,41.62,no,delivered,1588.36,4
21213,PRTN-052,09-01-2024,express,central,cold,247.0,34.9,no,delivered,1389.7,5
21216,PRTN-434,20-10-2024,express,west,rainy,189.9,45.03,yes,failed,1134.59,1
21217,PRTN-322,30-01-2024,standard,east,hot,275.4,1.54,no,delivered,1381.62,3
21220,PRTN-410,10-08-2024,express,central,cold,53.5,42.25,yes,delayed,444.25,3
21226,PRTN-389,13-11-2024,express,west,rainy,232.2,10.34,yes,delayed,1242.02,2
21227,PRTN-328,30-04-2024,same day,west,foggy,14.4,32.23,no,delivered,268.69,5
21232,PRTN-082,15-07-2024,two day,central,hot,247.8,45.35,no,delivered,1375.05,5
21243,PRTN-085,09-05-2024,standard,east,rainy,53.5,9.93,no,delivered,297.29,4
21245,PRTN-153,05-02-2024,two day,west,stormy,89.7,48.08,no,delivered,592.74,5
21246,PRTN-398,03-03-2024,standard,south,hot,80.5,44.14,no,delivered,534.92,5
21260,PRTN-265,04-07-2024,standard,north,rainy,254.9,18.06,no,delivered,1328.68,4
21264,PRTN-133,31-08-2024,standard,west,stormy,262.3,20.55,no,delivered,1373.15,4
21271,PRTN-276,08-05-2024,express,east,cold,93.6,49.52,no,delivered,666.95,4
21273,PRTN-136,19-09-2024,two day,east,foggy,88.7,33.28,no,delivered,543.34,5
21274,PRTN-055,09-01-2024,two day,east,cold,251.0,6.5,no,delivered,1274.5,4
21281,PRTN-002,24-09-2024,same day,east,hot,93.6,17.26,no,delivered,619.78,5
21283,PRTN-369,03-08-2024,standard,west,clear,23.4,45.37,no,delivered,253.11,5
21291,PRTN-072,14-02-2024,two day,west,cold,236.8,4.15,no,delivered,1196.45,4
21292,PRTN-380,18-06-2024,two day,east,stormy,43.6,6.35,no,delivered,237.05,4
21295,PRTN-404,04-10-2024,standard,south,cold,10.1,46.52,no,delivered,190.06,4
21296,PRTN-227,15-08-2024,same day,west,hot,84.0,8.27,no,delivered,544.81,5
21297,PRTN-250,28-08-2024,express,west,hot,297.1,36.29,yes,delayed,1632.7206,3
21298,PRTN-207,15-09-2024,standard,north,cold,257.0,40.34,no,delivered,1406.02,5
21305,PRTN-486,28-05-2024,standard,west,foggy,195.6,36.85,no,delivered,1088.55,5
21313,PRTN-387,07-01-2024,two day,south,foggy,106.8,21.43,no,delivered,598.29,4
21319,PRTN-157,10-04-2024,standard,central,foggy,297.1,41.7,no,delivered,1618.6,5
21323,PRTN-042,22-05-2024,express,north,rainy,221.3,47.15,no,delivered,1297.95,5
21327,PRTN-049,19-08-2024,express,north,stormy,243.7,30.49,yes,delayed,1359.97,2
21333,PRTN-137,11-05-2024,same day,east,stormy,27.2,35.09,no,delivered,341.27,5
21334,PRTN-477,21-05-2024,two day,central,hot,146.8,46.44,no,delivered,873.32,4
21339,PRTN-066,29-09-2024,express,central,cold,136.1,25.4,no,delivered,806.7,5
21347,PRTN-243,05-07-2024,same day,south,stormy,204.0,31.12,no,delivered,1213.36,3
21348,PRTN-475,03-01-2024,two day,east,rainy,166.9,25.75,no,delivered,911.75,5
21354,PRTN-418,17-05-2024,standard,east,hot,73.0,47.0,no,delivered,506.0,3
21365,PRTN-323,30-04-2024,standard,east,stormy,64.7,4.06,no,delivered,335.68,5
21368,PRTN-482,03-10-2024,standard,central,rainy,183.3,24.81,no,delivered,990.93,4
21371,PRTN-157,14-04-2024,standard,east,clear,119.9,24.35,no,delivered,672.55,4
21376,PRTN-383,18-07-2024,express,east,cold,252.6,29.74,no,delivered,1402.22,5
21377,PRTN-211,29-07-2024,two day,north,hot,142.9,27.17,no,delivered,796.01,4
21379,PRTN-472,17-12-2024,same day,west,cold,287.4,18.49,yes,delayed,1592.47,2
21382,PRTN-090,02-10-2024,two day,south,rainy,47.8,11.5,no,delivered,273.5,5
21384,PRTN-433,15-02-2024,express,south,hot,229.4,48.55,yes,delayed,1342.65,2
21386,PRTN-008,31-10-2024,standard,east,foggy,169.4,37.5,no,delivered,959.5,4
21387,PRTN-108,24-06-2024,same day,central,stormy,169.8,35.13,yes,delayed,1054.39,2
21392,PRTN-226,12-10-2024,same day,north,hot,52.5,0.97,no,delivered,365.41,5
21396,PRTN-307,30-08-2024,same day,north,cold,288.3,25.56,no,delivered,1618.18,4
21398,PRTN-023,14-12-2024,standard,south,foggy,67.4,19.37,no,delivered,395.11,3
21410,PRTN-055,22-01-2024,two day,central,cold,156.1,37.26,no,delivered,892.28,3
21413,PRTN-368,25-06-2024,same day,west,foggy,294.2,14.69,yes,delayed,1615.07,2
21416,PRTN-393,01-03-2024,same day,west,foggy,226.3,47.3,yes,failed,1373.4,1
21417,PRTN-103,11-12-2024,same day,west,rainy,57.3,36.61,no,delivered,496.33,4
21424,PRTN-199,11-11-2024,two day,west,foggy,259.3,43.05,no,delivered,1425.65,4
21429,PRTN-201,07-06-2024,standard,west,stormy,246.8,20.2,no,delivered,1294.6,5
21431,PRTN-278,29-10-2024,standard,north,foggy,44.1,19.3,no,delivered,278.4,5
21432,PRTN-291,21-03-2024,express,central,rainy,144.5,18.33,yes,delayed,827.49,3
21438,PRTN-266,31-08-2024,two day,north,foggy,10.5,43.9,no,delivered,184.2,3
21445,PRTN-114,03-03-2024,same day,west,hot,231.2,12.2,yes,delayed,1292.6,3
21446,PRTN-477,05-06-2024,two day,west,stormy,37.5,32.54,no,delivered,285.12,3
21450,PRTN-223,04-01-2024,standard,west,rainy,37.0,21.71,no,delivered,250.13,5
21451,PRTN-463,26-03-2024,two day,east,clear,281.9,10.86,no,delivered,1442.08,4
21453,PRTN-339,04-04-2024,same day,west,cold,138.5,39.21,no,delivered,910.13,3
21458,PRTN-392,22-09-2024,same day,east,clear,88.9,44.69,no,delivered,678.57,5
21463,PRTN-207,09-09-2024,same day,south,hot,215.2,48.2,no,delivered,1320.6,4
21470,PRTN-017,24-04-2024,standard,central,rainy,154.7,13.49,no,delivered,813.97,5
21477,PRTN-191,23-11-2024,same day,central,rainy,283.2,12.39,yes,delayed,1553.17,2
21478,PRTN-098,28-06-2024,two day,central,stormy,94.3,15.72,no,delivered,518.66,3
21479,PRTN-169,20-08-2024,two day,central,hot,31.4,6.39,no,delivered,176.17,4
21486,PRTN-416,31-05-2024,same day,north,foggy,267.8,29.43,yes,failed,1527.29,2
21488,PRTN-353,02-02-2024,standard,central,rainy,7.7,2.2,no,delivered,95.6674,4
21492,PRTN-413,10-01-2024,standard,north,hot,14.2,49.15,no,delivered,218.45,5
21497,PRTN-436,12-05-2024,two day,east,hot,103.0,17.78,no,delivered,568.34,5
21503,PRTN-179,18-12-2024,two day,south,hot,62.4,21.17,no,delivered,375.51,5
21505,PRTN-050,09-01-2024,standard,east,foggy,166.6,18.93,no,delivered,889.79,3
21512,PRTN-175,20-03-2024,express,central,stormy,214.6,3.64,yes,delayed,1133.92,2
21513,PRTN-102,12-05-2024,two day,west,clear,213.8,27.54,no,delivered,1151.62,4
21521,PRTN-389,22-10-2024,express,central,foggy,200.9,38.1,yes,delayed,1168.8,2
21524,PRTN-457,14-02-2024,standard,north,foggy,3.6,29.53,no,delivered,103.59,4
21533,PRTN-082,07-07-2024,standard,east,clear,166.7,31.97,no,delivered,929.41,3
21535,PRTN-030,16-07-2024,standard,west,foggy,25.5,43.31,no,delivered,257.43,5
21538,PRTN-188,15-07-2024,same day,south,rainy,243.7,26.04,yes,delayed,1396.62,3
21543,PRTN-470,06-11-2024,same day,south,foggy,168.7,20.49,no,delivered,1004.97,3
21546,PRTN-252,31-01-2024,two day,east,rainy,243.7,16.2,no,delivered,1267.1,3
21567,PRTN-467,01-10-2024,express,south,hot,168.6,33.99,yes,delayed,994.97,2
21569,PRTN-253,04-03-2024,two day,north,cold,160.8,22.63,no,delivered,871.89,4
21570,PRTN-293,09-03-2024,same day,south,rainy,69.1,23.43,no,delivered,515.79,4
21572,PRTN-050,14-01-2024,express,west,clear,138.4,31.77,no,delivered,837.31,4
21582,PRTN-135,10-06-2024,express,west,stormy,236.5,37.13,yes,delayed,1343.89,3
21584,PRTN-465,30-12-2024,standard,west,rainy,175.6,49.22,no,delivered,1025.66,4
21586,PRTN-337,26-05-2024,express,west,clear,14.7,3.36,no,delivered,133.58,3
21591,PRTN-384,04-10-2024,same day,north,hot,98.0,0.89,no,delivered,592.67,4
21593,PRTN-298,22-05-2024,standard,west,foggy,184.9,20.09,no,delivered,984.77,5
21594,PRTN-466,26-01-2024,same day,south,cold,239.4,10.21,no,delivered,1327.63,5
21598,PRTN-334,18-04-2024,standard,south,clear,104.1,13.21,no,delivered,560.13,3
21608,PRTN-444,08-07-2024,same day,west,hot,240.8,15.59,yes,delayed,1350.77,2
21619,PRTN-352,03-07-2024,standard,central,stormy,19.3,10.34,no,delivered,127.52,3
21622,PRTN-142,02-04-2024,standard,south,stormy,259.2,40.6,no,delivered,1417.8,5
21624,PRTN-476,09-02-2024,standard,east,hot,198.5,38.7,no,delivered,1108.6,4
21628,PRTN-461,21-01-2024,standard,north,rainy,242.1,35.55,no,delivered,1317.15,4
21631,PRTN-081,23-06-2024,two day,central,hot,135.0,10.46,no,delivered,706.38,4
21633,PRTN-083,24-04-2024,two day,west,clear,13.5,43.31,no,delivered,197.43,4
21635,PRTN-013,29-07-2024,same day,west,hot,186.8,15.15,no,delivered,1079.45,3
21644,PRTN-468,15-01-2024,express,east,cold,269.0,20.08,yes,failed,1455.24,1
21647,PRTN-399,01-08-2024,express,south,cold,137.3,40.84,yes,delayed,859.02,2
21648,PRTN-361,20-06-2024,express,west,clear,73.7,31.89,no,delivered,514.17,4
21653,PRTN-191,29-12-2024,two day,north,stormy,234.2,3.87,no,delivered,1182.61,5
21657,PRTN-448,26-02-2024,same day,central,rainy,292.5,31.22,yes,delayed,1632.7206,2
21659,PRTN-419,15-11-2024,standard,central,cold,89.2,46.12,no,delivered,584.36,4
21661,PRTN-264,17-02-2024,express,north,rainy,283.0,12.03,yes,delayed,1501.09,2
21663,PRTN-447,30-11-2024,same day,east,foggy,87.1,18.25,no,delivered,590.25,5
21668,PRTN-003,08-05-2024,same day,west,clear,224.6,8.17,no,delivered,1247.51,5
21672,PRTN-482,04-10-2024,express,west,cold,41.3,47.17,no,delivered,398.01,5
21673,PRTN-342,28-10-2024,same day,east,foggy,285.0,3.73,yes,delayed,1536.19,3
21675,PRTN-387,21-01-2024,standard,east,hot,196.6,30.59,no,delivered,1074.77,5
21677,PRTN-325,07-10-2024,same day,north,rainy,62.9,4.32,no,delivered,427.46,3
21685,PRTN-424,28-09-2024,same day,central,hot,133.0,6.19,no,delivered,783.57,5
21690,PRTN-113,03-09-2024,same day,north,foggy,73.3,3.38,no,delivered,476.64,3
21691,PRTN-472,21-11-2024,same day,east,rainy,11.1,18.97,no,delivered,212.41,3
21695,PRTN-033,16-12-2024,two day,east,rainy,252.3,31.8,no,delivered,1356.9,5
21696,PRTN-339,26-04-2024,standard,central,cold,60.9,22.45,no,delivered,371.85,5
21715,PRTN-330,31-07-2024,same day,east,foggy,3.6,14.12,no,delivered,158.86,5
21720,PRTN-054,10-06-2024,standard,west,cold,203.5,29.7,no,delivered,1106.6,5
21725,PRTN-470,13-10-2024,two day,central,rainy,190.0,7.25,no,delivered,971.75,5
21741,PRTN-338,09-02-2024,same day,south,foggy,154.3,8.53,no,delivered,897.09,5
21742,PRTN-230,31-03-2024,express,south,clear,6.4,7.51,no,delivered,104.53,3
21745,PRTN-324,14-06-2024,same day,east,clear,125.0,6.51,no,delivered,744.53,5
21749,PRTN-381,15-07-2024,two day,west,rainy,115.9,7.38,no,delivered,601.64,5
21752,PRTN-120,23-01-2024,express,central,rainy,37.1,34.54,yes,failed,339.12,1
21755,PRTN-416,06-05-2024,express,central,foggy,144.6,45.3,yes,delayed,908.9,2
21757,PRTN-425,25-04-2024,standard,east,clear,27.1,26.65,no,delivered,215.45,3
21762,PRTN-431,24-01-2024,standard,south,foggy,69.5,33.31,no,delivered,447.43,4
21767,PRTN-268,03-01-2024,standard,central,cold,67.3,32.31,no,delivered,433.43,4
21768,PRTN-030,27-06-2024,standard,south,foggy,152.0,4.9,no,delivered,774.7,3
21770,PRTN-193,04-10-2024,express,central,cold,178.5,34.4,yes,delayed,1045.7,2
21778,PRTN-306,12-12-2024,same day,east,hot,234.6,42.4,yes,delayed,1400.2,2
21779,PRTN-356,01-11-2024,express,east,foggy,172.4,14.22,yes,delayed,954.66,2
21780,PRTN-115,27-11-2024,same day,south,hot,285.0,8.11,yes,delayed,1549.33,2
21785,PRTN-404,02-10-2024,same day,north,clear,286.2,24.44,yes,delayed,1604.32,3
21789,PRTN-048,10-04-2024,standard,south,rainy,271.4,8.85,no,delivered,1383.55,5
21791,PRTN-380,15-07-2024,two day,south,cold,241.6,31.03,no,delivered,1301.09,5
21794,PRTN-394,11-02-2024,express,east,cold,7.1,30.99,yes,failed,178.47,2
21795,PRTN-013,14-08-2024,same day,west,clear,62.6,33.89,no,delivered,514.67,4
21800,PRTN-376,28-08-2024,two day,west,rainy,108.3,49.52,no,delivered,690.6,4
21809,PRTN-064,10-05-2024,standard,south,foggy,279.7,33.2,no,delivered,1498.1,3
21810,PRTN-329,24-07-2024,same day,central,rainy,96.3,20.01,no,delivered,641.53,4
21815,PRTN-276,21-05-2024,express,west,foggy,36.3,45.12,no,delivered,366.86,3
21817,PRTN-369,13-08-2024,two day,north,clear,114.0,5.36,no,delivered,586.08,5
21824,PRTN-101,28-12-2024,standard,north,foggy,10.3,10.71,no,delivered,95.6674,5
21825,PRTN-090,18-09-2024,two day,east,clear,45.5,43.27,no,delivered,357.31,4
21826,PRTN-408,16-01-2024,express,north,foggy,69.5,13.91,yes,delayed,439.23,2
21827,PRTN-201,23-05-2024,same day,central,rainy,257.0,32.02,yes,delayed,1481.06,2
21832,PRTN-299,03-12-2024,two day,east,clear,287.3,46.56,no,delivered,1576.18,5
21835,PRTN-265,16-07-2024,two day,west,clear,234.6,4.98,no,delivered,1187.94,5
21837,PRTN-035,19-03-2024,same day,central,hot,171.5,16.16,no,delivered,1005.98,5
21839,PRTN-106,22-09-2024,express,east,hot,96.7,47.66,no,delivered,676.48,5
21840,PRTN-233,29-02-2024,standard,north,rainy,219.1,29.98,no,delivered,1185.44,5
21841,PRTN-338,06-02-2024,express,east,foggy,188.4,23.4,yes,delayed,1062.2,2
21842,PRTN-181,10-08-2024,same day,south,rainy,168.1,7.92,yes,delayed,964.26,3
21845,PRTN-312,03-09-2024,two day,north,clear,262.4,45.64,no,delivered,1448.92,4
21846,PRTN-152,17-09-2024,two day,central,foggy,207.1,39.18,no,delivered,1153.04,5
21847,PRTN-444,01-07-2024,express,east,clear,9.3,47.02,no,delivered,237.56,5
21849,PRTN-176,13-12-2024,standard,east,rainy,46.7,36.24,no,delivered,342.22,3
